context,prompt,answer
"L’explorador hugonot francès Jean Ribault va cartografiar el riu St. Johns el 1562 i el va batejar com a riu Maig perquè el va descobrir el mes de maig. Ribault va erigir una columna de pedra a prop de l’actual Jacksonville per a reclamar per França la terra acabada de descobrir. El 1564, René Goulaine de Laudonnière va fundar el primer assentament europeu, Fort Caroline, al St. Johns, a prop del poble principal dels saturiwa. Felip II d’Espanya va manar a Pedro Menéndez de Avilés que protegís els interessos d’Espanya atacant la presència francesa a Fort Caroline. El 20 de setembre del 1565, un exèrcit espanyol de l’assentament espanyol proper de St. Augustine va atacar Fort Caroline i va matar gairebé tots els soldats francesos que el defensaven. Els espanyols van rebatejar l’assentament com a San Mateo i, després d’expulsar-ne els francesos, van consolidar la posició de St. Augustine com a l’assentament més important de Florida. El lloc exacte de Fort Caroline genera debat, però el 1964 es va fer una reconstrucció del fort al riu St. Johns.","Peyton Manning es va convertir en el primer quarterback que va dirigir dos equips diferents a múltiples Super Bowls. També és el quarterback de més edat que ha jugat en una Super Bowl als 39 anys. El rècord anterior el tenia John Elway, que va portar els Broncos a la victòria a la Super Bowl XXXIII als 38 anys i actualment és el vicepresident executiu d’operacions de futbol i el director general del Denver.
----
Pregunta: Com es diu el quarterback que tenia 38 anys a la Super Bowl XXXIII?
Resposta: John Elway
----
Pregunta: Quan va ser la demostració de ràdio de Marconi?
Resposta: 1901
----
Pregunta: Qui és el vicepresident de l’IPCC?
Resposta: Ismail El Gizouli
----
Pregunta: Després de l’atac espanyol, com es va rebatejar Fort Caroline?
Resposta: ",San Mateo
"L’explorador hugonot francès Jean Ribault va cartografiar el riu St. Johns el 1562 i el va batejar com a riu Maig perquè el va descobrir el mes de maig. Ribault va erigir una columna de pedra a prop de l’actual Jacksonville per a reclamar per França la terra acabada de descobrir. El 1564, René Goulaine de Laudonnière va fundar el primer assentament europeu, Fort Caroline, al St. Johns, a prop del poble principal dels saturiwa. Felip II d’Espanya va manar a Pedro Menéndez de Avilés que protegís els interessos d’Espanya atacant la presència francesa a Fort Caroline. El 20 de setembre del 1565, un exèrcit espanyol de l’assentament espanyol proper de St. Augustine va atacar Fort Caroline i va matar gairebé tots els soldats francesos que el defensaven. Els espanyols van rebatejar l’assentament com a San Mateo i, després d’expulsar-ne els francesos, van consolidar la posició de St. Augustine com a l’assentament més important de Florida. El lloc exacte de Fort Caroline genera debat, però el 1964 es va fer una reconstrucció del fort al riu St. Johns.","Frederic Guillem, elector de Brandenburg, va convidar els hugonots a establir-se als seus regnes, i alguns dels seus descendents van assolir posicions importants a Prússia. Diversos personatges militars, culturals i polítics alemanys destacats eren hugonots ètnics, inclosos el poeta Theodor Fontane, el general Hermann von François, l'heroi de la batalla de Tannenberg de la Primera Guerra Mundial, el general de la Luftwaffe i as de combat Adolf Galland, l'as de l' aviació de la Luftwaffe Hans-Joachim Marseille, i el famós capità de submarins Lothar von Arnauld de la Perière. L’últim primer ministre de la República Democràtica Alemanya (de l’Est), Lothar de Maizière, també és descendent d’una família hugonota, així com el ministre federal de l’Interior alemany, Thomas de Maizière.
----
Pregunta: Quin governant alemany va convidar la immigració hugonota?
Resposta: Frederic Guillem
----
Pregunta: En quin altre lloc es va provar l’Apol·lo 1, a més del Centre Espacial Kennedy?
Resposta: l’Amèrica del Nord
----
Pregunta: Quina tempesta va tenir un impacte més significatiu a Jacksonville?
Resposta: l’huracà Dora
----
Pregunta: Quin fort es va reconstruir el 1964?
Resposta: ",Fort Caroline
"L’imperialisme cultural es produeix quan la influència d’un país es fa sentir en els cercles socials i culturals, és a dir, el seu poder transversal, de manera que canvia la visió del món moral, cultural i social d’un altre. Això és més que música, televisió o cinema ""estrangers"" es popularitzin entre els joves, sinó que la cultura popular canvia les seves pròpies expectatives de vida i el seu desig que el propi país s'assembli més al país estranger. Per exemple, les representacions d’opulents estils de vida nord-americans a la telenovel·la Dallas durant la guerra freda van canviar les expectatives dels romanesos; un exemple més recent és la influència de les sèries dramàtiques sud-coreanes de contraban a la Corea del Nord. La importància del poder transversal no es perd en els règims autoritaris, que lluiten contra aquesta influència amb prohibicions de la cultura popular estrangera, el control d’Internet i les antenes parabòliques no autoritzades, etc. Tampoc és recent un ús de la cultura com aquest, com a part de l’imperialisme romà les elits locals devien estar exposades als beneficis i luxes de la cultura i l’estil de vida romans, amb l’objectiu que es convertissin en participants voluntaris.","El 8 de febrer del 2007, BSkyB va anunciar la seva intenció de substituir els seus tres canals digitals terrestres gratuïts per quatre canals de subscripció. Es va proposar que aquests canals oferissin una àmplia gamma de contingut de la cartera BSkyB, inclosos els esports (inclòs el futbol anglès de la Premier League), pel·lícules, entreteniment i notícies. L'anunci es va produir un dia després que Setanta Sports confirmés que es llançaria el març com a servei de subscripció a la plataforma digital terrestre, i el mateix dia que els serveis de NTL es van tornar a denominar Virgin Media. No obstant, fonts de la indústria creuen que BSkyB es veurà obligat a deixar de banda els plans per retirar els seus canals de Freeview i substituir-los per canals de subscripció, a causa de la possible pèrdua d’ingressos publicitaris.
----
Pregunta: En quina plataforma Setanta Sports estava planejant llançar-se?
Resposta: digital terrestre
----
Pregunta: Per quin motiu els anarquistes no volen acceptar el càstig?
Resposta: no infringeixi els drets dels altres
----
Pregunta: Quins són els tres subsectors de la construcció?
Resposta: construcció d’edificis, construcció d’enginyeria civil i pesada, i contractistes comercials especialitzats
----
Pregunta: Quan l’imperialisme afecta les normes socials d’un estat, com s’anomena?
Resposta: ",L’imperialisme cultural
"L’imperialisme cultural es produeix quan la influència d’un país es fa sentir en els cercles socials i culturals, és a dir, el seu poder transversal, de manera que canvia la visió del món moral, cultural i social d’un altre. Això és més que música, televisió o cinema ""estrangers"" es popularitzin entre els joves, sinó que la cultura popular canvia les seves pròpies expectatives de vida i el seu desig que el propi país s'assembli més al país estranger. Per exemple, les representacions d’opulents estils de vida nord-americans a la telenovel·la Dallas durant la guerra freda van canviar les expectatives dels romanesos; un exemple més recent és la influència de les sèries dramàtiques sud-coreanes de contraban a la Corea del Nord. La importància del poder transversal no es perd en els règims autoritaris, que lluiten contra aquesta influència amb prohibicions de la cultura popular estrangera, el control d’Internet i les antenes parabòliques no autoritzades, etc. Tampoc és recent un ús de la cultura com aquest, com a part de l’imperialisme romà les elits locals devien estar exposades als beneficis i luxes de la cultura i l’estil de vida romans, amb l’objectiu que es convertissin en participants voluntaris.","Peyton Manning es va convertir en el primer quarterback que va dirigir dos equips diferents a múltiples Super Bowls. També és el quarterback de més edat que ha jugat en una Super Bowl als 39 anys. El rècord anterior el tenia John Elway, que va portar els Broncos a la victòria a la Super Bowl XXXIII als 38 anys i actualment és el vicepresident executiu d’operacions de futbol i el director general del Denver.
----
Pregunta: Quina edat tenia Manning quan va jugar a la Super Bowl 50?
Resposta: 39
----
Pregunta: Quantes candidatures possibles del premi hi havia el 1915?
Resposta: 38
----
Pregunta: Com va construir Turabi una base econòmica forta?
Resposta: diners de sistemes bancaris islamistes estrangers
----
Pregunta: Com s’anomena sovint l’imperialisme cultural?
Resposta: ",poder transversal
"L’imperialisme cultural es produeix quan la influència d’un país es fa sentir en els cercles socials i culturals, és a dir, el seu poder transversal, de manera que canvia la visió del món moral, cultural i social d’un altre. Això és més que música, televisió o cinema ""estrangers"" es popularitzin entre els joves, sinó que la cultura popular canvia les seves pròpies expectatives de vida i el seu desig que el propi país s'assembli més al país estranger. Per exemple, les representacions d’opulents estils de vida nord-americans a la telenovel·la Dallas durant la guerra freda van canviar les expectatives dels romanesos; un exemple més recent és la influència de les sèries dramàtiques sud-coreanes de contraban a la Corea del Nord. La importància del poder transversal no es perd en els règims autoritaris, que lluiten contra aquesta influència amb prohibicions de la cultura popular estrangera, el control d’Internet i les antenes parabòliques no autoritzades, etc. Tampoc és recent un ús de la cultura com aquest, com a part de l’imperialisme romà les elits locals devien estar exposades als beneficis i luxes de la cultura i l’estil de vida romans, amb l’objectiu que es convertissin en participants voluntaris.","Peyton Manning es va convertir en el primer quarterback que va dirigir dos equips diferents a múltiples Super Bowls. També és el quarterback de més edat que ha jugat en una Super Bowl als 39 anys. El rècord anterior el tenia John Elway, que va portar els Broncos a la victòria a la Super Bowl XXXIII als 38 anys i actualment és el vicepresident executiu d’operacions de futbol i el director general del Denver.
----
Pregunta: Quina edat tenia Manning quan va jugar a la Super Bowl 50?
Resposta: 39
----
Pregunta: Als Estats Units, quina és la velocitat habitual d’una turbina amb 60 Hertz de potència?
Resposta: 3.600 revolucions per minut
----
Pregunta: Qui van ser els companys secundaris dels Doctors Novè i Desè?
Resposta: Mickey Smith (Noel Clarke) i Jack Harkness (John Barrowman)
----
Pregunta: Quin programa americà va canviar les opinions dels romanesos durant la guerra freda?
Resposta: ",Dallas
"L’imperialisme cultural es produeix quan la influència d’un país es fa sentir en els cercles socials i culturals, és a dir, el seu poder transversal, de manera que canvia la visió del món moral, cultural i social d’un altre. Això és més que música, televisió o cinema ""estrangers"" es popularitzin entre els joves, sinó que la cultura popular canvia les seves pròpies expectatives de vida i el seu desig que el propi país s'assembli més al país estranger. Per exemple, les representacions d’opulents estils de vida nord-americans a la telenovel·la Dallas durant la guerra freda van canviar les expectatives dels romanesos; un exemple més recent és la influència de les sèries dramàtiques sud-coreanes de contraban a la Corea del Nord. La importància del poder transversal no es perd en els règims autoritaris, que lluiten contra aquesta influència amb prohibicions de la cultura popular estrangera, el control d’Internet i les antenes parabòliques no autoritzades, etc. Tampoc és recent un ús de la cultura com aquest, com a part de l’imperialisme romà les elits locals devien estar exposades als beneficis i luxes de la cultura i l’estil de vida romans, amb l’objectiu que es convertissin en participants voluntaris.","Les necessitats dels agricultors de soia s’han utilitzat per justificar molts dels controvertits projectes de transport que s’estan desenvolupant a l’Amazònia. Les dues primeres carreteres van dividir la selva tropical i van comportar un augment dels assentaments i de la desforestació. La taxa mitjana anual de desforestació entre l’any 2000 i el 2005 (22.392 km2 o 8.646 milles quadrades a l’any) va ser el 18 % més alta que en els cinc anys anteriors (19.018 km2 o 7.343 milles quadrades a l’any). Tot i que la desforestació va disminuir considerablement a l’Amazònia brasilera entre el 2004 i el 2014, fins ara ha augmentat.
----
Pregunta: Què ha comportat la creació de carreteres a la selva tropical de l’Amazones?
Resposta: augment dels assentaments i de la desforestació
----
Pregunta: Per a l’extracció de quin element intenten els estratigrafistes localitzar àrees?
Resposta: hidrocarburs
----
Pregunta: Què era el huihui?
Resposta: medicina musulmana
----
Pregunta: Quin imperi històric va utilitzar l’imperialisme cultural per influir en les elits locals?
Resposta: ",romà
"L’imperialisme cultural es produeix quan la influència d’un país es fa sentir en els cercles socials i culturals, és a dir, el seu poder transversal, de manera que canvia la visió del món moral, cultural i social d’un altre. Això és més que música, televisió o cinema ""estrangers"" es popularitzin entre els joves, sinó que la cultura popular canvia les seves pròpies expectatives de vida i el seu desig que el propi país s'assembli més al país estranger. Per exemple, les representacions d’opulents estils de vida nord-americans a la telenovel·la Dallas durant la guerra freda van canviar les expectatives dels romanesos; un exemple més recent és la influència de les sèries dramàtiques sud-coreanes de contraban a la Corea del Nord. La importància del poder transversal no es perd en els règims autoritaris, que lluiten contra aquesta influència amb prohibicions de la cultura popular estrangera, el control d’Internet i les antenes parabòliques no autoritzades, etc. Tampoc és recent un ús de la cultura com aquest, com a part de l’imperialisme romà les elits locals devien estar exposades als beneficis i luxes de la cultura i l’estil de vida romans, amb l’objectiu que es convertissin en participants voluntaris.","Amb un pressupost de 230.000 dòlars, les dades originals que encara es conservaven de la transmissió lunar de l’Apol·lo 11 van ser compilades per Nafzger i se n’encomanà la restauració a Lowry Digital. Es va processar el vídeo per eliminar el soroll de fons i el moviment de la càmera sense destruir-ne la legitimitat històrica. Les imatges procedien de cintes d’Austràlia, de l’arxiu de notícies de la CBS i enregistraments de cinescopis del Centre Espacial Johnson. El vídeo restaurat, encara en blanc i negre, conté millores digitals conservadores i no va incloure millores en la qualitat del so.
----
Pregunta: Quin tipus d’enregistraments del Centre Espacial Johnson es van utilitzar per ajudar a restaurar les cintes originals?
Resposta: enregistraments de cinescopis
----
Pregunta: De quin mur encara són visibles alguns fragments en zones de Newcastle?
Resposta: d’Adrià
----
Pregunta: Quin tipus d’assistència per part dels Germans Musulmans als estudiants de fora de la ciutat és coneguda?
Resposta: refugi, assistència educativa, clíniques mèdiques gratuïtes o de baix cost, assistència en habitatge
----
Pregunta: Com lluiten els règims contra l’imperialisme cultural?
Resposta: ",prohibicions
"L’instrument més útil per analitzar el rendiment de les màquines de vapor és l’indicador de màquines de vapor. Les primeres versions ja s’utilitzaven el 1851, però l'indicador amb més èxit el va desenvolupar Charles Richard per a Charles Porter, inventor i fabricant de motors d'alta velocitat, i exhibit a l'Exposició de Londres el 1862. L’indicador de la màquina de vapor rastreja sobre paper la pressió del cilindre durant tot el cicle, que es pot utilitzar per detectar diversos problemes i calcular la potència desenvolupada. Va ser utilitzat habitualment per enginyers, mecànics i inspectors d’assegurances. L'indicador del motor també es pot utilitzar en motors de combustió interna. Vegeu la imatge del diagrama d’indicadors a continuació (a la secció Tipus d’unitats motores).","La relació dels ctenòfors amb la resta dels metazous és molt important per comprendre les primeres etapes de l’evolució dels animals i l’origen de la multicel·lularitat. Ha estat el centre de controvèrsia durant molts anys. S’ha dit que els ctenòfors són o bé els avantpassats germans dels Bilateria, o bé els germans dels Cnidaria, o bé els germans dels Cnidaria, dels Placozoa i dels Bilateria, o bé germans de tots els altres fílums animals. En tot un seguit d’estudis que van examinar la presència i l’absència de membres de famílies de gens i vies de senyalització (per exemple, les caixes homeòtiques, els receptors nuclears, la via de senyalització Wnt i els canals de sodi) es van demostrar proves que es correspondrien amb els dos últims escenaris, és a dir, que els ctenòfors són o bé germans dels Cnidaria, els Placozoa i els Bilateria o bé germans de tots els altres fílums animals. Diversos estudis més recents en què s’han comparat els genomes seqüenciats complets dels ctenòfors amb altres genomes seqüenciats d’animals també han donat suport als ctenòfors com l’avantpassat germà de tots els altres animals. Aquesta posició suggeriria que les cèl·lules neurals i musculars es van perdre en els principals ascendents animals (per exemple, els Porifera) o que van evolucionar independentment de l’ascendència dels ctenòfors. No obstant això, altres investigadors han defensat que entendre els Ctenophora com a avantpassats germans de tots els altres animals és una anomalia estadística causada per l’alta taxa d’evolució dels genomes dels ctenòfors i que, en canvi, els Porifera (esponges) és el fílum animal que primer se separa. Els ctenòfors i les esponges són també l’únic fílum animal conegut que no té els veritables gens Hox.
----
Pregunta: Quin creuen alguns investigadors que és el primer fílum animal que se separa?
Resposta: els Porifera
----
Pregunta: Amb què es financen les ergänzungsschulen?
Resposta: taxes acadèmiques
----
Pregunta: Què va dir l’IPCC que era incorrecte?
Resposta: la data
----
Pregunta: Quin instrument s’utilitza per examinar el rendiment de les màquines de vapor?
Resposta: ",indicador de la màquina de vapor
"L’instrument més útil per analitzar el rendiment de les màquines de vapor és l’indicador de màquines de vapor. Les primeres versions ja s’utilitzaven el 1851, però l'indicador amb més èxit el va desenvolupar Charles Richard per a Charles Porter, inventor i fabricant de motors d'alta velocitat, i exhibit a l'Exposició de Londres el 1862. L’indicador de la màquina de vapor rastreja sobre paper la pressió del cilindre durant tot el cicle, que es pot utilitzar per detectar diversos problemes i calcular la potència desenvolupada. Va ser utilitzat habitualment per enginyers, mecànics i inspectors d’assegurances. L'indicador del motor també es pot utilitzar en motors de combustió interna. Vegeu la imatge del diagrama d’indicadors a continuació (a la secció Tipus d’unitats motores).","El projecte ha de complir amb els requisits del codi d’edificació i zonificació. La construcció d’un projecte que no compleix amb els codis no beneficia el propietari. Alguns requisits legals venen de consideracions malum in se, o el desig d’evitar coses que són indiscutiblement dolentes: esfondrament de ponts o explosions. Altres requisits legals venen de consideracions malum prohibitum, o coses que són una qüestió de costums o expectatives, com ara aïllar empreses en un districte comercial i residències en un districte residencial. Un advocat pot sol·licitar canvis o exempcions en la llei que regeix el terreny on es construirà l’edifici, ja sigui argumentant que una norma no és aplicable (el disseny del pont no provocarà que s’esfondri) o que el costum ja no és necessari (ha crescut l’acceptació entre la comunitat d’espais d’habitatge i treball al mateix temps).
----
Pregunta: Qui pot sol·licitar canvis o exempcions en la llei que regeix el terreny on es construirà l’edifici?
Resposta: Un advocat
----
Pregunta: Amb quin tipus d’éssers viatja normalment el Doctor Who?
Resposta: humans
----
Pregunta: Quin és el nom d’un altre algorisme útil per provar convenientment la primeritat de nombres grans?
Resposta: test de primeritat AKS
----
Pregunta: Quin any es va registrar l’ús més primerenc de l’indicador de màquines de vapor?
Resposta: ",1851
"L’instrument més útil per analitzar el rendiment de les màquines de vapor és l’indicador de màquines de vapor. Les primeres versions ja s’utilitzaven el 1851, però l'indicador amb més èxit el va desenvolupar Charles Richard per a Charles Porter, inventor i fabricant de motors d'alta velocitat, i exhibit a l'Exposició de Londres el 1862. L’indicador de la màquina de vapor rastreja sobre paper la pressió del cilindre durant tot el cicle, que es pot utilitzar per detectar diversos problemes i calcular la potència desenvolupada. Va ser utilitzat habitualment per enginyers, mecànics i inspectors d’assegurances. L'indicador del motor també es pot utilitzar en motors de combustió interna. Vegeu la imatge del diagrama d’indicadors a continuació (a la secció Tipus d’unitats motores).","Frederic Guillem, elector de Brandenburg, va convidar els hugonots a establir-se als seus regnes, i alguns dels seus descendents van assolir posicions importants a Prússia. Diversos personatges militars, culturals i polítics alemanys destacats eren hugonots ètnics, inclosos el poeta Theodor Fontane, el general Hermann von François, l'heroi de la batalla de Tannenberg de la Primera Guerra Mundial, el general de la Luftwaffe i as de combat Adolf Galland, l'as de l' aviació de la Luftwaffe Hans-Joachim Marseille, i el famós capità de submarins Lothar von Arnauld de la Perière. L’últim primer ministre de la República Democràtica Alemanya (de l’Est), Lothar de Maizière, també és descendent d’una família hugonota, així com el ministre federal de l’Interior alemany, Thomas de Maizière.
----
Pregunta: Quin poeta alemany era descendent dels hugonots?
Resposta: Theodor Fontane
----
Pregunta: Quin productor de petroli és un aliat proper dels Estats Units?
Resposta: l’Iran
----
Pregunta: Quines tres coses es necessiten perquè hi hagi construcció?
Resposta: la planificació, el disseny[es necessita una cita] i el finançament
----
Pregunta: Quina companyia va desenvolupar l’indicador de màquines de vapor de més èxit?
Resposta: ",Charles Porter
"L’instrument més útil per analitzar el rendiment de les màquines de vapor és l’indicador de màquines de vapor. Les primeres versions ja s’utilitzaven el 1851, però l'indicador amb més èxit el va desenvolupar Charles Richard per a Charles Porter, inventor i fabricant de motors d'alta velocitat, i exhibit a l'Exposició de Londres el 1862. L’indicador de la màquina de vapor rastreja sobre paper la pressió del cilindre durant tot el cicle, que es pot utilitzar per detectar diversos problemes i calcular la potència desenvolupada. Va ser utilitzat habitualment per enginyers, mecànics i inspectors d’assegurances. L'indicador del motor també es pot utilitzar en motors de combustió interna. Vegeu la imatge del diagrama d’indicadors a continuació (a la secció Tipus d’unitats motores).","Lady Gaga, sis vegades guanyadora del Grammy i nominada a l’Oscar, va interpretar l’himne nacional, mentre que la guanyadora de l’Oscar, Marlee Matlin, en va oferir la traducció en llengua de signes americana (ASL).
----
Pregunta: Qui va interpretar en llenguatge de signes l’himne nacional a la Super Bowl 50?
Resposta: Marlee Matlin
----
Pregunta: Com va anomenar Luter la missa, en lloc de sacrifici?
Resposta: regal
----
Pregunta: Quina és la font habitual de calor per fer bullir l’aigua a la màquina de vapor?
Resposta: crema de materials combustibles
----
Pregunta: Qui va desenvolupar un indicador de màquines de vapor per a Charles Porter?
Resposta: ",Charles Richard
"L’instrument més útil per analitzar el rendiment de les màquines de vapor és l’indicador de màquines de vapor. Les primeres versions ja s’utilitzaven el 1851, però l'indicador amb més èxit el va desenvolupar Charles Richard per a Charles Porter, inventor i fabricant de motors d'alta velocitat, i exhibit a l'Exposició de Londres el 1862. L’indicador de la màquina de vapor rastreja sobre paper la pressió del cilindre durant tot el cicle, que es pot utilitzar per detectar diversos problemes i calcular la potència desenvolupada. Va ser utilitzat habitualment per enginyers, mecànics i inspectors d’assegurances. L'indicador del motor també es pot utilitzar en motors de combustió interna. Vegeu la imatge del diagrama d’indicadors a continuació (a la secció Tipus d’unitats motores).","Quan quedaven 4:51 de reglament, els Carolina van aconseguir la pilota en la seva pròpia línia de 24 iardes amb la possibilitat de preparar un atac per a la victòria, i aviat es van enfrontar al 3r i 9. A la següent jugada, Miller va robar la pilota a Newton i, després que diversos jugadors es llancessin a per ella, va fer un llarg rebot cap enrere i va ser recuperada per Ward, que la va tornar cinc iardes a la línia de 4 iardes dels Panthers. Tot i que diversos jugadors es van endinsar a la pila per intentar recuperar-la, Newton no ho va fer i la seva falta d’agressió més tard li va valer fortes crítiques. Mentrestant, l’ofensiva del Denver es va mantenir fora de la zona d’anotació durant tres jugades, però una penalització per retenció del defensor lateral Josh Norman va donar als Broncos un nou joc de baixades. Aleshores, Anderson va anotar en un touchdown de 2 iardes i Manning va completar una passada a Bennie Fowler per una transformació de 2 punts, donant al Denver un avantatge de 24-10 a falta de 3:08 i bàsicament sentenciant el partit. Els Carolina van tenir dos atacs més, però no van aconseguir un primer descens en cap dels dos.
----
Pregunta: Quin jugador va ser criticat per no saltar dins de la pila per recuperar la pilota?
Resposta: Newton
----
Pregunta: On va centrar França els esforços per reconstruir el seu imperi?
Resposta: al nord i l’oest d'Àfrica
----
Pregunta: Qui va proporcionar una discussió filosòfica sobre la força?
Resposta: Aristòtil 
----
Pregunta: On es va exhibir l’indicador de màquines de vapor de Charles Porter?
Resposta: ",l'Exposició de Londres
"L’islamisme és un concepte controvertit no només perquè planteja un paper polític per a l’islam, sinó també perquè els seus partidaris creuen que els seus punts de vista reflecteixen només l’islam, i que la idea contrària que l’islam és, o pot ser, apolític és un error. Entre els erudits i observadors que no creuen que l’islam sigui només una ideologia política, hi ha Fred Halliday, John Esposito i intel·lectuals musulmans com Javed Ahmad Ghamidi. Hayri Abaza argumenta que el fracàs en la distinció entre l'islam i l'islamisme porta a molta gent d’Occident a donar suport als règims islàmics il·liberals, en detriment dels moderats progressistes que intenten separar la religió de la política.","La defensa dels Panthers va cedir només 308 punts, situant-se en la sisena posició a la lliga, alhora que va liderar la NFL en intercepcions amb 24 i va comptar amb quatre seleccions Pro Bowl. El línia defensiu interior de la Pro Bowl, Kawann Short, va liderar l'equip en sacs amb 11, alhora que va forçar tres pèrdues de pilota i en va recuperar dues. El company de línia Mario Addison va afegir 6 ½ sacs. La línia dels Panthers també comptava amb el destacat veterà línia defensiu exterior Jared Allen, 5 vegades jugador de la Pro Bowl que va ser el líder de sacs de la NFL amb carrera activa amb 136, juntament amb el línia defensiu exterior Kony Ealy, que tenia 5 sacs en només 9 sortides. Darrere d’ells, dos dels Panthers, tres rerelínies inicials, també van ser seleccionats per jugar al Pro Bowl: Thomas Davis i Luke Kuechly. Davis va aconseguir 5½ sacs, quatre pèrdues de pilota forçades i quatre intercepcions; mentre que Kuechly liderava l'equip en placatges (118), va forçar dues pèrdues de pilota i va interceptar quatre passades pròpies. El secundari dels Carolina va tenir com a protagonistes el saguer de la Pro Bowl Kurt Coleman, que va dirigir l’equip amb la seva marca personal de set intercepcions, alhora que també va acumular 88 placatges, i el defensor lateral de la Pro Bowl, Josh Norman, que es va convertir en un shutdown de córner durant la temporada i va tenir quatre intercepcions, dues de les quals es van convertir en touchdowns.
----
Pregunta: Quantes intercepcions de la temporada 2015 va obtenir la defensa dels Panthers?
Resposta: 24
----
Pregunta: Per a qui va jugar John Elway a la Super Bowl XXXIII?
Resposta: Broncos
----
Pregunta: Quants Grammy ha guanyat Lady Gaga?
Resposta: sis
----
Pregunta: Quin tipus de paper que busca l’islamisme el converteix en un concepte una mica controvertit?
Resposta: ",polític
"L’islamisme és un concepte controvertit no només perquè planteja un paper polític per a l’islam, sinó també perquè els seus partidaris creuen que els seus punts de vista reflecteixen només l’islam, i que la idea contrària que l’islam és, o pot ser, apolític és un error. Entre els erudits i observadors que no creuen que l’islam sigui només una ideologia política, hi ha Fred Halliday, John Esposito i intel·lectuals musulmans com Javed Ahmad Ghamidi. Hayri Abaza argumenta que el fracàs en la distinció entre l'islam i l'islamisme porta a molta gent d’Occident a donar suport als règims islàmics il·liberals, en detriment dels moderats progressistes que intenten separar la religió de la política.","El diari Daily Mail va informar el 2012 que l'agència de beneficis del govern del Regne Unit estava comprovant les ""factures de Sky TV dels denunciants per determinar si una dona que rebia beneficis com a mare soltera afirmava falsament que vivia sola"", ja que, segons es deia, la subscripció als canals esportius delatarien la presència d’un home a la llar. El desembre, el parlament del Regne Unit va recollir una demanda que afirmava que la subscripció a BSkyB era “sovint perjudicial"", juntament amb l'alcohol, el tabac i els jocs d'apostes. El diputat conservador Alec Shelbrooke proposava el pagament de beneficis i crèdits fiscals en una “targeta en efectiu assistencial"", a l'estil del Programa d'Assistència Nutricional Suplementària, que només es podia utilitzar per comprar ""essencials"".
----
Pregunta: Amb què va proposar Alec Shelbrooke el pagament de beneficis?
Resposta: targeta en efectiu assistencial
----
Pregunta: Quina nació conté la major part de la selva tropical de l’Amazones?
Resposta: Brasil
----
Pregunta: En els principis de qui es va basar el principi de la successió faunística?
Resposta: William Smith
----
Pregunta: Què creuen que reflecteixen els seus punts de vista, els partidaris de l’islamisme?
Resposta: ",l’islam
"L’islamisme és un concepte controvertit no només perquè planteja un paper polític per a l’islam, sinó també perquè els seus partidaris creuen que els seus punts de vista reflecteixen només l’islam, i que la idea contrària que l’islam és, o pot ser, apolític és un error. Entre els erudits i observadors que no creuen que l’islam sigui només una ideologia política, hi ha Fred Halliday, John Esposito i intel·lectuals musulmans com Javed Ahmad Ghamidi. Hayri Abaza argumenta que el fracàs en la distinció entre l'islam i l'islamisme porta a molta gent d’Occident a donar suport als règims islàmics il·liberals, en detriment dels moderats progressistes que intenten separar la religió de la política.","Tesla va ser reconegut pels seus èxits i exhibicions, i es va guanyar finalment una reputació en la cultura popular com a ""científic boig"" arquetípic. Amb les seves patents va aconseguir una quantitat considerable de diners, bona part de la qual va destinar a finançar els seus propis projectes amb diferents graus d’èxit.:121,154 Va viure la major part de la seva vida en una sèrie d'hotels de Nova York, gràcies a la seva jubilació. Tesla va morir el 7 de gener de 1943. El seu treball va caure en una relativa foscor després de la seva mort, però el 1960 la Conferència General de Pesos i Mesures va anomenar la unitat del SI de densitat de flux magnètic tesla, en honor seu. Hi ha hagut un ressorgiment de l’interès popular de Tesla des de la dècada de 1990.
----
Pregunta: On va viure Tesla la major part de la seva vida?
Resposta: hotels de Nova York
----
Pregunta: Quin era el segon productor de petroli del món?
Resposta: l’Iran
----
Pregunta: Quin terme fa referència als ciutadans de classe mitjana que van abandonar els suburbis?
Resposta: fugida blanca
----
Pregunta: Qui no pot adoptar la idea que l'islam pot ser apolític?
Resposta: ",els seus partidaris
